Review,Actual,predicted
Good taste...mixes easy and has no artifical sweetners.  I been using this one for years,1,1
"Expensive, but worth it, and Ive tried every Iced tea out there. Lipton is pretty good too, but this is the best!! Tetleys sux, and many other Iced teas like Bigelow are terrible, but this is great! Like the coffee shop",1,1
"Got these for my kids as Christmas stocking stuffers.  They love them.  As far as delivery, the product came in good condition, timely, and was terrific.  Definitely a good buy.",1,1
"When I was in Rome I got these for my grandfather as a gift, he is from Italy so I thought he would enjoy something from home (although I wasn't sure if these were a little Americanized, since a lot of the wording on the tin was in English). Anyway, my grandfather LOVED them. My mom thought they were too sweet, but he just loved them and now I am glad I could find them online so I can get him more!",1,1
"My friend says she loves this coffee and has never been able to find it in the local stores where we live.  Aha, she did not know that Amazon sells just about anything you could want - no tax and free shipping.  What could be better.",1,1
"I love these banana cookies even though I can eat any other brand/ingredient.  Yes, the texture is DIFFERENT, but that's what I really like about them.  It kind of reminds me of mexican wedding cookies -dry, melt in your mouth texture.  They are really expensive compared to name/store brand cookies, so I have to maintain my self-control and eat only one every few days :(",1,1
I like to baste this heavily over pork roast and serve extra on the side.  My family LOVES it!,1,1
"I'm a relative newcomer to Keurig coffee, but I do know that I was generally disappointed in the drink produced. However, the Breakfast in Bed K-Cup produces a nicely balanced, not-too-thin cup without being too harsh. I still haven't achieved anything like what I can make either with my french press or with my drip machine, but it's definitely better than the at-work alternative, Community Coffee.",1,1
"I read a reference to these on Jillian Michaels's website, checked out the Popchips web page, and liked everything I read. But the proof is in the tasting, of course. They arrived today and the consensus here in this house is that Popchips are incredible. They taste SINFULLY good, crunchy and just yummy. I love sea salt and vinegar chips in general, and truly LOVED the popchips version. Anyone on Weight Watchers plus will be happy to know that a single serving bag is only 3 measly points. HIGHLY RECOMMEND IT!!",1,1
"Grove Square is the best k-cup hot cocoa I've tried.  And I've tried a number of the other brands.  This tastes like ""real"" cocoa used to taste. And if you add a little milk it's even better. It's so hot from the Keurig that the milk helps cool it down anyway. If your looking for a real chocolate-ly flavor give this a try.",1,1
"While looking for a top rated vanilla K-cup, I stumbled upon this combination flavored cup that was rated higher than any of the vanilla flavored cups at that time.  I took a chance and ordered a double pack from Amazon and was pleasantly surprised. This is a rich tasting medium/light roasted flavor that appeals to several coffee drinkers at our house. There is a hint of built in sweetness so that additional sweeteners are not necessary for those of us who don't care for super sweet coffee. I would classify this as a medium roast and tastes best with the medium sized cup selections on our Keurig Coffee Brewer<a href=""http://www.amazon.com/gp/product/B000GTR2F6"">Keurig B-70 B70 Platinum Single-Cup Home Brewing System</a>. People who prefer extra bold coffees would need to use two of these K-cups to make one extra large travel mug of coffee.<br />  That said, we have found that mixing this flavor with other flavors to make an extra large serving is a most enjoyable pastime at our house. The most popular combo's so far are Jamaica me Crazy with <a href=""http://www.amazon.com/gp/product/B00395DVQS"">Van Houtte French Vanilla K-Cups for Keurig Brewers, 24-Count Boxes (Pack of 2)</a>, Hazlenut<a href=""http://www.amazon.com/gp/product/B00395574M"">Van Houtte Hazelnut Decaffeinated K-Cups for Keurig Brewers, 24-Count Boxes (Pack of 2)</a> or Costa Rican<a href=""http://www.amazon.com/gp/product/B001HKZZ4I"">Van Houtte Caf&eacute;, Costa Rica Tarrazu (Light Roast), 24-Count K-Cups for Keurig Brewers (Pack of 2)</a>. In the end, This is one of the most versatile flavors for those of us who have frequent visitors and several palettes to please.",1,1
"I bought this for my 15 month old son who has become a very picky eater as of late.  I wanted a fun and easy way to make sure he gets his fruit and veggie servings each day.  This does the trick!  He loves them and he can feed himself.  What more can I say?  (Oh, I actually tried one, and they really are good!)",1,1
"YUM, I am SO HAPPY my mom bought this delicious and nutritious cat grass for me!  It helps me digest my food, and is just fun to poke around in when I'm bored.  And I notice that mom eats it too (when she thinks I'm not looking!) because it is so tasty!",1,1
My dog would have to stop breathing before she would fail to perform for Liver Biscotti. Even my friends with finicky dogs are surprised how their dogs love the stuff.,1,1
"Our primary reason for buying this product is that it came in a variety pack.  We make most of our own baby food, but we were going on vacation and that was going to be difficult.  Since packing space was limited, we had this shipped to our destination.  It was the only brand we could find to order in a variety pack.  The kids liked all the flavors and the consistency seemed good.",1,1
If you need to cut down on sugar this is the way to go! I love Stevia in my iced tea and it's great on your cereal also. Great stuff!!,1,1
i just started the paleo diet and i love it! lost 4 lbs in like a week! anyway i was so glad to find out there are paleo cookies out there and thank goddess they're good!! i loved the original and when they sent me them i got a sample of tropical and i loved that too! so i ordered the tropical and got a sample of rainforest! at first they're good but if you read the ingredients u'll see there is cayenne pepper in it and im really sensitive to hot spices and i could SOOO feel it on my tong! it was like an after taste. but if u enjoy a little fire with ur sweet u'll like rainforest flavor! really wanna try the alpine flavored ones they're a lot darker in color so it should be interesting :) good job caveman bakery! I LOVE YOU!,1,1
If you are looking to cut out some cal and want a great taste then go with this. I keep getting it sent to me every 6 months. Love it!!,1,1
"After dissolving one tab on my tongue, I ate 1/4 of a large lime, and it tasted mostly sweet with just a hint of tartness!  I would have eaten the whole lime but was worried all that acid might upset my stomach.  I didn't notice any difference when I ate parsley, though--the parsley still tasted somewhat bitter to me.  Miracle Berry worked extremely well for me with sour stuff, but not at all as far as I could tell with bitter stuff.<br /><br />Still, well worth the price to experience this amazing transformation in taste.<br /><br />Edit:  I had a craving for blackberries and bought a large container of them from a warehouse-type store.  I planned on eating them all at one sitting, but after one or two I couldn't eat them--they were mostly sour and hardly any sweet.  I remembered that I had some of these tablets left, so I rolled one around on my tongue until it dissolved, and thereafter the blackberries tasted pleasantly sweet, so I was able to finish them all.",1,1
"I think sodas are a big waste of money.  That said, I had the opportunity to try this and it is DIVINE!!!",1,1
I really enjoy this one and I've tried many! In my top 5. A little pricey but will order again sometime in the future.,1,1
"I finally finished my box of the Blueberry Green Tea Powder and wanted to try something new!  So glad I tried this flavor as it is now my favorite!  Just add it to a cold bottle of water, drink it as is, or add a few drops of Stevia or Agave and you are good to go.  Very refreshing!!  Will be packing this on my trip to Mexico!",1,1
"The best thing that I look foreward to every morning . It makes my day ,the best tasting coffee ever",1,1
"Cat Grass is not only a treat that cats love to eat, it is also good for them and will help deter them away from eating houseplants!  My cat often nibbles on houseplants then throws up and I'm always afraid that it will do damage to her digestive system.  When there is cat grass around, though, she only eats that - she really chows it down, and it makes her happy, too!  Cat grass is also good for cats - it contains vitamins that may or may not be present in cat food, and it aids their digestive system and helps to eliminate fur balls.<br /><br />Even if you do not have a green thumb, cat grass is so easy to grow, that anyone can do it and it's also a great ""project"" for kids, too.  The seeds sprout very quickly (if you keep them moist) and will grow quickly to 4-6inches in a window sill.<br /><br />If you have cats, cat grass is a must!",1,1
These nuts arrived fresh and are very tasty.  They are not broken or dirty looking like cashews sometimes can.,1,1
I love this stevia! I have tried MANY different kinds over the years and this one is my FAVE! Goes great in my coffee and tea. I have this one on auto ship and get one a month (makes it pretty cheap too!),1,1
"Until I tried Vienna Coffee House, Donut Shop was the one I had on automatic monthly delivery.  Vienna Coffee House is a tad bolder than Donut Shop but very smooth without any bitterness.  From the first cup, I knew I had to switch.",1,1
at it's best.  I have been drinking this tea since high school and the flavor has not wavered.  I've tried plain chamomile and it didn't make the cut. Nothing beats a cup or two of Sleepy Time before bed as it calms the nerves and settles the tummy.  What a perfect way to drift off into slumber !,1,1
"I find many K-Cups are weak and not what I am used to (Starbucks), but this french roast is a pretty good subsitute to the $2 coffee I get from the store.",1,1
"The ones I received were mostly yellowish in color with some light green instead of dark green, dry and somewhat stale, they may have been in a warehouse longer that they should have!",0,1
These tablets hardly work in comparison with the actual berries. If you want flavor tripping then buy a box of the Synsepalum dulcificum berries or grow your own plant instead of wasting money on the pill/tablets. In my opinion.,0,1
I love this frosting!  It's sugar free and I cannot find it in stores.  I will be ordering more in the future.,1,1
Read one of the chia books out there. This really is a super food.<br /><br />The only down side is the price gouging here on Amazon. Chia can now be found in many grocery stores in the bulk bins for around $9.50/lb. $20/bag here is ridiculous.,1,1
"Been buying ground Habanero from American Spice for years, decided to try someone else with their price going up-up-up, and not satisfied with consistency of heat.  This stuff had the right flavor and more heat than anything beside fresh, it will make you sweat.  Better price and value than any Habanero experience in 20 years of buying the stuff, will buy from this vendor again.",1,1
"Pamela's makes an awesome, delicious, easy to use wheatfree baking mix.  The 25 lb bag is clearly a wholesale product, coming in a brown paper bag without any fancy labels.  In January Amazon was selling this product for $66 which was clearly an appropriate price for a wholesale item, especially if you compared it to the other sizes of the same baking mix.  Now they are charging $82 for the exact same product which makes it MORE expensive than buying the same product offered as 3 of the 4 lb bags in the very pretty retail packaging.  Something isn't right with this product offer, anymore.  Shame on you Amazon.  You're supposed to be above such schemes!<br />STILL, swear by Pamela's wheatfree Baking & Pancake Mix.  It's the BEST.",1,1
"I have missed Bisquick since I became gluten free and am so happy to see they have gone gluten free. I've only made pancakes so far, but they are wonderful.",1,1
This coffee is smooth.  The best coffee ever.  It is pricey so I will not be buying it that often.  But worth every penny.,1,1
"I am a huge fan of Jamaica Me Crazy coffee.  There was a time in my life when I was totally caffeine free and off the dark stuff, but a customer in the bank I worked at brought in a pound of this coffee as a gift to the tellers.  Every time someone walked by my desk with a cup of this freshly made joe, the smell would really tempt me to go back to consuming coffee again.  Eventually it broke me down, and I am back to being a full time coffee drinker, and proud of it! Imagine how happy I was to find my favorite brew in a K-cup!  The only thing better than a cup of Jamica Me Crazy is a cup sweetened with the new Almond Joy flavor International Creamer in it to highlight the sweet coconut.  Unfortunately, we only have a Keurig at our office (I'm in Real Estate now), so I have to go to work to enjoy a cup.  I'm thinking I have a brilliant boss who knows how to get people to willingly show up to work! Now if I can just figure a way to use it to temp more buyers into our office - I'd have it made ;0)",1,1
"I bought this Baking Soda to clean my teeth 3 times a week.  They say that teeth become noticeably whiter.<br />But you've to to be very gentle while brushing and use ""soft"" type tooth brush.  I did notice a difference.<br /><br />Also, I noticed that when Baking Soda was mixed with water, the PH indicator showed the highest level (almost 8.5-9 on the chart).<br />This may explain why Baking Soda is so effective to fight germs.<br /><br />It's a good product.",1,1
Salt and Vinegar and BBQ rock!  Plain were OK....Didn't really care for Cheddar.  Nice to start w/a variety pack to find the ones you prefer.,1,1
This Mac & Cheese is really creamy without tasting processed and it has the right amount of salt. Very good product overall.,1,1
"i purchased Cafe Excellence Crazy Caramel, Flavored Whole Bean<br />coffee it has a very good flavor and would buy again and the price was great",1,1
Love this stuff!  I add some diced tomatoes and a pound of ground hamburger and this is great!  I take it to pot lucks a lot.,1,1
My four year old chinese crested mix loves these dog treats. He is somewhat of a picky eater when it comes to dog treats but he loves these. They smell nice and minty and take a little while for him to eat so it gives him something to work at. They are made with good ingredients. No meat byproducts or corn! AND they are made in the USA which is definite plus. I will continue to get these for my pup.,1,1
"I've been a fan of Starbucks Via since it was first introduced.  As a pregnant (and now breastfeeding) woman, my caffeine intact is restricted to one cup of coffee a day.  I'm lazy and not willing to go to the trouble to make a pot of coffee for just one cup, so I switched to Via.  I don't think I'll ever go back.  I've tried all the Via varieties, including the Decaf Italian Roast and the various flavor blends (mocha, vanilla, etc.).  This Columbia variety is one of my favorites.  It's not as bold as the Italian or French Roast varieties, but it has a smoother and mellower taste and will appeal to those who like a well-balanced cup of coffee.  Good work, Starbucks, and keep the new varieties coming!",1,1
"It was a bit of a risk to order this, I mean what are you going to do with 2 boxes of kcups that taste terrible? But this was delish, the flavor was really good, and it was still awesome after it had cooled down. It has a coconutty, vanilla flavor, very nice!!",1,1
This is a good product with great price.  I received the treat and was very pleased with the product and package.,1,1
"I've been a huge fan of the Senseo coffee machine ever since I experienced one in France.  Upon returning home, I found one and have never looked back.  The Paris French Vanilla is my favorite, and I often receive comments from others that it smells like pancakes after I've brewed a cup.  Great stuff!",1,1
"Was looking for a way to bulk purchase Sugar-Free Kool Aid. This fit the bill and then some. I am trying to cut back on soda for the family, so this was an excellent way to do it. Cheaper than the store (although not by much) and always available (something the local grocery store could try). This was my second set of these and they are just as fast and just as good as the first. Oh and the Sugar-Free part, can't tell the difference, Great product!",1,1
I subscribe to several Hormel Compleats. This is definitely the best flavored dinner I have tried.  I am planning to double my subscription.,1,1
so so.there was great reviews on product only made it once will try it again,0,1
"For 100 calories a bag, these are the closest thing you will get to regular potato chips, they have great crunch and flavor.",1,1
This is a great product and would highly recommend to all Keurig fans. You can make your own k cups at a fraction of the cost.,1,1
"I LOVE this body wash!  It smells nice, works great, and feels great on your skin.  Add in the fact that with the Subscribe and Save deal, it is a great value, I'm sold!",1,1
If you haven't had coconut water with pineapple juice before then you need to try this! Simply delicious and so healthy for you!,1,1
"On top of the delightful aspartame, this comes complete with hydrogenated oils and is a dead ringer for Country Time Lemonade mix.",0,1
We love this stuff!!! I use it in my heat and eat breakfasts I make in advance so I don't have to cook every morning. My wife uses it for all kinds of recipes including just as really good gravy. We used to buy it all the time in California but it's not sold locally so we have to mail order it. MUCH less expensive from Amazon even over the manufacturer. For us the larger 4.5 Oz size is much more economical than the 2.5 Oz.,1,1
"I have been using this Peppered Gravy Mix for years. I found it at a Wonder Bread discount store at least 15 years ago. It is the best you could ever make. I always made from scratch, but I believe this is even better. Unless I tell them, no one knows it wasn't made from scratch. So easy, and can use it for pork sausage, chicken, even ground beef. If you haven't tried it, you don't know what you are missing. Good price, best taste.",1,1
This is a great temporary fence for 1 or 2 horses. It is kinda unwieldy and you may need a little help setting it up if you are a smallish person but it works great after setup.,1,1
"I love chi chi's corn cake and I love that I can purchase it from Amazon. My local grocery store stopped carrying it and I was so happy to see that I could order it from Amazon. I would give it 5 stars but not everyone in my family loves it. (I don't know why, it is so yummy) It is a delicious side to any mexican meal!",1,1
"The pancakes were delicious, but they weren't as fluffy as the ones I normally make.  Next time I use this, I'm going to whip the egg whites and see if that helps.",1,1
I have found this cat food to be the purrfect choice for both my cat with IBD and my cat with Diabetes. Howard and Miss C are thriving on this diet of Turkey and brown rice and  enjoy it so much more than prescription diets. The price was great too for a premium cat food.,1,1
"I love this brand,  all kernels pop and they are a nice size, texture and flavor.",1,1
ordered some from an amazon-fulfilled associate. Normal amazon shipping etc...The cigars were cracked and stale. How does chewing gum shatter and break? No way it was fit for consumption.<br />Easy return process.,0,1
"This popcorn pops up light, fluffy, and crunchy.  I have been using Orville Redenbacher White Popcorn, but this is slightly less expensive and very tasty and fresh.  My popcorn method is as follows:<br />Use a Westbend Stir Crazy 6 Qt. popper.  It is the best because it gets hot quickly without smoking or burning the corn.<br />Then use 2 Tablespoons of olive oil, Flavacol to taste (I use about a teaspoon).  Put the oil and Flavacol in the popper and plug it in.  Add approximately 3/4 cup of Snappy White Popcorn.  When the popping stops enjoy a large batch of great popcorn with very little fat, and what fat there is will be monosaturated.<a href=""http://www.amazon.com/gp/product/B00004RC6R"">West Bend 82306 Stir Crazy 6-Quart Electric Popcorn Popper</a><a href=""http://www.amazon.com/gp/product/B004W8LT10"">Gold Medal Prod. 2045 Flavacol Seasoning Popcorn Salt 35oz.</a>",1,1
"These chips are delicious and low in calories.  I love the salt and vinegar, and the barbeque.  We buy them by the case.  They are great.  Thanks for offering them.",1,1
"Very nice drink.  I enjoyed it, especially when it was chilled.  The flavor is powerful but not overpowering.  I loved the bubbles.  Great drink.",1,1
"The Switch Orange Tangerine is one of the most refreshing drinks that I have ever tried. It is 100% pure orange and tangerine juice and the difference from the regular sodas is quite obvious. Right from the first sip it feels richer and tastier than any soda product out there. After drinking it, you may never go back to regular sodas again. It works well by itself or with a meal. This may be an ideal substitute for sodas for kids, as it is a much more nutritious drink. The only problem that I have is the size of the can. At 8.3 ounces it may be enough for a kid, but you would need more than one of these to quench an adult's thirst.",1,1
"I first tried Britt dark roast when I was In Costa Rica.  It has a lot of rich flavor, but it is not bitter at all.  I've bought<br />it by the case ever since.  It's really no more expensive than those ""gourmet"" brands you find at your local store.  This is<br />simply the best coffee I've ever had, and I've tried many supposedly special ones over the years.",1,1
"Delicious, organic, full of flavor and a hit at our house! Plump rice, fat carrots, tasty chicken - a great soup!",1,1
"Chewed a few of these and ate cheese, hot sauce and a bunch of citrus. Pretty neat stuff. If it was less expensive I could see this benefiting those who'd like to cut down on their sugar but still enjoy fruits.",1,1
"The fortune cookies were shipped immediately and were packed well, i.e. none arrived broken.  The cookie was delicious and the fortunes were classic chinese (and not the modern version).",1,1
Put this in my husbands stocking for Christmas and it was a hit.,1,1
"I love Popchips!! They taste great and they do not have all of the fat that regular chips contain.  I was introduced to the wonderful world of Popchips several months ago and I have not looked at regular chips the same.  I do not consume copious amounts of potato chips, however, I do occasionally pack my kids lunch with the salty tubers. My family enjoys the Popchips so much, that I purchased a variety pack of 24 (0.8oz bags) from Amazon.  They taste very good and the texture is wonderful, although I will admit they are a bit salty.  I really enjoy the salt and pepper flavor the best, with the salt and vinegar coming in a close second.  Make sure you have a large glass of water as you are consuming these popped treats, because as I stated before they are quite salty. I highly recommend these for individuals who eat potato chips and want a somewhat more healthy alternative.",1,1
"I love Popchips. They may take some time getting used to if you're used to the oiliness of potato chips, but they're only 100 calories per bag. Buying a 24 pack saves you money per bag, but you're sooo tempted to eat them with so many bags around!",1,1
"Thank you thank you thank you.....I have an intolerance for Gluten and Bisquick is my hero. I have tried some of those other packed product and invested in loads of ingredients to make my own mix but ""Bisquick"" has saved me from myself. Again thank you thank you thank you",1,1
"thesedon't like hot food they might be a bit much for you. They have a great balance of sweetness and spice. Of course, Kettle Chips are just good chips - they use good oil to make them and even the plain ones are tasty. I also like that they are ridged chips - those are usually too crunchy and hard to chew for me - I don't want to have to work that hard for my deliciousness. If you like spicy barbecue you will definitely like these chips.",1,1
"The BEST investment I've ever made for ginger. It's unbelievable! It's fibrous like the real ginger, has that spicy kick to it, but it's perfect with the sugar - calms it down.  It's very worth the $40 for 5lbs of it!  I'll be getting more soon - I use these as a topper for my ginger cupcakes and cookies :)",1,1
"This k-cup is one of my favorites along with Coffee People's Jet Fuel and Black Tiger.  If you like a strong, rich coffee, this will fit the bill.",1,1
"I eat mustard with everything, this is hands down THE BESt mustard I have ever tried, in fact everyone I tell to try some, falls in love with it as well. Spicy, tasty, real quality.<br />If you like spicy mustard, you will love this.",1,1
I ordered 100 DisposaKups.  They came fast and were just what was advertised.  I will definitely be re-ordering.  Thanks alot!!,1,1
"Delivered by UPS, this product is just about perfect.  It does not have a disagreeable smell and the dogs love it.  It is much less expensive than prescription dogfood and our dogs are thriving on it.  You can even see an occasional pea and/or carrot. No grain to worry about.",1,1
"These dates were absolutely delicious. I was a little bit worried because the one product review that it had was only one star. But as I looked at all the other date reviews, the trend seemed to be bad reviews in the Fall timeframe. I had these delivered mid-January and must say they were quite exquisite. Many thanks for a great treat at a large dinner party.",1,1
"Whole grain ingredients and good tasting.  Most Kashi products have mostly white flour with very little whole grains, but these cookies are primarily a whole grain mix. It's nice to have a treat that is more nutritious and still sweet enough for my sweet tooth!  There are several varieties of Kashi cookies, and they are all good.",1,1
"I wasn't sure about these chips, but thought I would give them a try. These are tasty, crispy chips - and only 100 calories a bag! I like all the flavors included in the variety pack. I definitely will buy again.",1,1
"Like I said about the icing....I am so happy to be able to buy this online. It is a family favorite, it also was shipped on time and arrived early. Definitely going to buy again.",1,1
"I bought this for my 8 month old grandson to try.  He loves it!  I'm so pleased that I am ordering it for my infant great-niece and also for part of an all organic baby shower gift.  This food is inexpensive, convenient, and organic.  Best of all . . . He likes it!  I'm setting up the recurring delivery method for my grandson.<br />CORRECTION!  The product I ordered two weeks ago was $7.76 a case.  Now the cost is $11.03.  That's quite a price hike.  Is there any way to be notified if the price goes back down?",1,1
"I loved vitalabs egg protein, but I think their out of business.  This healthy n fit will substitute just fine,",1,1
"I love the 34 degree cracked peppercorn, wheat, and other varieties so I thought I would try the caramel, cinnamon, and graham as an alternative to cookies or regular graham crackers. True - you can have a lot of these crackers for little calories/carbs, but the flavor is bland. In terms of satisfaction, they don't quite cut it for me as a snack unless I put peanut butter or something on them. They would probably be good as part of a fruit and cheese dessert platter, along with some peanut butter, fruit spread, honey, or cream cheese.",1,1
"My favorite K-Cup so far. Absolutely NO aftertaste, which in my book is a huge plus. It's not acidic, not bitter, just a great MILD cup of coffee, which is exactly what it purports to be! I wish other people would read the description before they give a bad review based on their own stupidity. Don't buy a MEDIUM roast coffee and complain because it's not bold! Also, as a general rule the ones with ""Breakfast"" in the name are milder. I don't care for bold, dark roast, slap you awake coffee so I wouldn't buy a bold coffee and then complain that it was bold.",1,1
"I just got this and so far my finicky cat loves it!<br />One of my friends recommended I try this for my cat as she has allergies<br />that we think are food allergies and so far nothing else has helped.<br />Friend's cat no longer has allergies on this food and I hope the same for mine; only time will tell.<br /><br />Addendum:  She still loves it but for $20 plus in shipping which it now is, I'll be switching to something else.",1,1
"I highly recommend the hearty satisfying Chia seeds, for a snack or a meal, packed with protein and fiber - I often add it to waffles and other recipes!",1,1
"I bought this as my first pack of K-cups, its definitely a good buy! Assortments are always a little more expensive, this one is very well priced. you get 6 of each and one of them only has 5, thank god they picked decaf for the small one! Great coffee, if I hadn't discovered club keurig I would still be buying these!",1,1
"The cats like this stuff pretty well, for the health of our felines we keep them on an all-canned food diet. This is one of their favorite flavors, I will admit that sometimes you can see bits of fish bone in the can, but the food seems to be of high quality. I wish Amazon woudl carry the organic versions of petguard canned food for cats.",1,1
"If you are looking for STRONG S/V flavor these definitely aren't for you. Very mild in comparison to many others. I live in TX and I can tell you I've tried ALL S/V chips I can get ahold of. The best of the best are HEB (storebrand) and World Market. Bob's and Zapp's Aren't bad. From a chip standpoint they have typically great kettle crunch, but if you're looking for S/V flavor these have ""just a touch.""",0,1
"the auto ship is a terrific way to get hard to find dog food like Newman's-- I can;t find it in my area at all, and it is all my elderly dog can eat with her IBS and preservative sensitivities.<br />  Easy and cost effective.  I only wrestle with the CO2 footprint on having it to be shipped :((  And am working on finding an offset for that. !! :)",1,1
This is honestly the best coffee and the best deal anywhere.  Check out the local store prices on this wonderful coffee and you will know why amazon and senseo are so great together!,1,1
My husband LOVES pudding and any kind of dessert at the end of dinner. This is a great way to appease his cravings while not being full of butter and fat. I love that I can add whatever I want to it to fancy it up a little. I love to put cocoa powder and make a more elegant tasting chocolate pudding or mix it with berries for my kids.,1,1
"IZZE is fantastic. I tried it three days ago, and haven't been anywhere without a can or bottle of it since. It could quite possibly be the world's most perfect beverage. Nothing artificial, ingredients that you can pronounce, and a taste you just cannot beat. Slightly tart and slightly sweet, this light, bubbly drink should be experienced by everyone at least once.",1,1
popcorn is very good.  cant believe the difference between this popcorn and the regular stuff at the story. a very good purchase.,1,1
"My 8 year old son has numerous allergies plus autism and these cookie bars are a life saver!  They're made with fruit juice as opposed to cane sugar, so I don't feel bad about giving them to him.  We've tried many gluten free cookies, these are by far his favorites!  Unfortunately the local stores don't keep them well stocked, so I'm glad I found them here.  If you're not used to gluten free products, you probably won't like them.  The texture is very different than wheat, but if you haven't had wheat in quite a while, these are very tasty and not as crumbly as other gluten free products.  They are fabulous cookies and I'm so glad Nana's makes them...don't ever stop!",1,1
"I'm sort of a health nut who has weened myself off highly-palatable junk food. Junk food is delicious but it ain't good for you. Conversely, healthy food has a bad rep for being disgusting but I honestly think that it's just something that requires training and acclimatization.<br /><br />I really like PopChips. They don't taste absolutely amazing to be honest but if you're someone who is trying to kick junk food out of your diet, this is a good way to fulfill a craving without succumbing to unhealthier junk foods. Each bag is only 100 calories, which is very helpful for portion control.<br /><br />For me, the taste is great. It's not amazing but it isn't awful. Sure there are better tasting chips out there but how much more unhealthier are they?<br /><br />I've tried small bags of PopChips from the vending machine (which I recommend doing before you buy a case). I haven't tried all over the flavors until I bought the case and I was a little disappointed with half of the flavors in the box. Fortunately, my boyfriend and I disagree on what tastes good so he likes the flavors I don't like and vice versa. It works out great for us and probably will work out great for family situations and parties where people usually don't have the tastes. However, if you plan on consuming these bags on your own over time I can almost guarantee that there will be a couple flavors that you won't like and it might just be worth it if you just buy a couple bags of flavors you do like.<br /><br />If you're not accustomed to the taste of 'healthy' food, you might not enjoy these at first. Either way, pop chips are worth a try. Probably not by the case though. i recommend trying out a few flavors if you can find a small bag at the shop or vending machine before you buy a big box of them.",1,1
This was a return buy. I bought 50 to try and loved them. This time I ordered 150.00. They are fab for your favorite coffee,1,1
"This is a very smooth tea from Argo Tea.  I was so excited when they came to NYC, and I bought a bag of this tea to make at home.  It has an almondy/chocolatey flavor (but not overpowering).  It's a great tea for everyone, including people just starting to drink tea.  I love it in a Latte (I just microwave some milk and use that instead of water).",1,1
"This was a new food for my dog, and he seems to have adjusted very well to this product. Thank you, and I wish there were more coupons available for this item.",1,1
"i love this product cant find it locally. Sometimes little out of the way stores have it.But i also love the chicken,pork chop bags.Every store i go in i look for them the lastplace i found it was at a meat market.",1,1
My dogs go crazy when they smell these.  They are great for training too.  I put them in their kong toys also and that keeps them busy for a while.,1,1
"I love the aroma and the taste of the fruit and vanilla combo, and the addition of ginseng for an added energy boost rounds this tea out nicely for me. It's a sweet tea, which makes it a wonderful healthy alternative to desert after dinner.<br /><br />I see that others didn't like it, but it's really a matter of personal taste...different courses for different horses!",1,1
"I've long been a fan of flavored coffees so when we got our Keurig brewer we jumped on the opportunity to sample as many different flavors of k cups as possible.  Our first foray into the single-serve hazelnut world was <a href=""http://www.amazon.com/gp/product/B0029XDZKI"">Gloria Jean's Coffees,Hazelnut K-Cup Portion Pack for Keurig K-Cup Brewers (Pack of 50)</a>, which was absolutely awful.  We've always enjoyed hazelnut coffee in the past, though, and vowed not to give up.  I ordered a sample pack of Wolfgang Puck's hazelnut directly from Keurig's website and hoped for the best.<br /><br />Thankfully, Hawaiian Hazelnut blows all of the other hazelnut k cups out of the water.  It is smokey and delicious without being dark and overwhelming.  The hazelnut really does taste like actual hazelnut, which you'd think would be something a coffee drinker could take for granted, but we've been disappointed in the past.  I'd never tried coffee from the Wolfgang Puck brand before, but our positive experience with Hawaiian Hazelnut has definitely gotten me interested in trying other varieties.<br /><br />The hazelnut flavor is pretty bold and full bodied, which is nice, but there is no bitterness or acidity to be found.  This suits me just fine since I enjoy a milder roast, but people who enjoy their coffee strong and dark might not enjoy this blend as much.<br /><br />We'll definitely be repurchasing this coffee when we run out.",1,1
"It wouldn't be very smart to replace real veggies with these veggies straws but if you want a healthier salty snack I personally can't think of a better one on the market.  The portion size for 130 calories is absolutely gluttonous.  One portion is equal to 38 straws.  That is quite a bit of snacking for 130 calories.  These are crispy and taste great.  There is no trans fat, no preservatives, and kosher certified.  The single serving does have 7 grams of total fat and 11 carbs.  Eating these all the time might not be great for your diet but when you want something this is fantastic option.  I have lost 92lbs in the last year and half by following a sensible diet and I am happy to say this brand of Veggie Straws has helped me along the way.",1,1
"I wasted a little over $15.00 because the reviews were so good.<br />This has no taste cold or hot. It states to use 16oz of cold water.<br />Well, I used just a cup and it didn't work out for me.<br />I tried adding more packets and it helped but very little.<br />I am an avid tea and coffee drinker and can only resolve<br />that the other reviewers have never had a good strong cup<br />of green tea--, or I am missing something here.<br />I do not recommend this tea.",0,1
Possibly THE best salt and vinegar chips (healthy or not) ever!  The salt is just right and compliment the vinegar's tartness perfectly.<br /><br />All the chips are good.. salt and pepper can be a little overwhelming.,1,1
"Decent price...arrived on time.  No complaints here.  We will continue to purchase this item.<br />My daughter loves her ""goat milk"".  :)",1,1
"great tasting coffee. strong, but not obnoxiously strong and no nasty aftertaste. too bad, it cannot be purchased on subscribe and save anymore.",1,1
"I absolutely LOVE this product - being able to have pancakes was my original goal - however - I made the pizza with it & was absolutely thrilled about the pizza<br />These are small boxes (makes two pizzas per box), but I would highly recommend - I am reordering a pack of three now!",1,1
"I have to laugh at the reviews that said it was too much work.  So you have to add an egg & a little butter!  It is well worth it.  I am not a cook at all and these come out perfect everytime.  They are crisp on the outside and fluffy on the inside. My family loves, loves them.  The only thing different I do is instead of the extra 2 tbsp of water they call for, I add 2 tbsp of vanilla in place of. Best waffle mix!!",1,1
